timestamp,simple-path,time
2021-06-09 10:14:55.361,/master/welcome,983
2021-06-09 10:14:56.127,/master/welcome,723
2021-06-09 10:14:56.949,/master/sign-in,636
2021-06-09 10:14:58.998,/master/welcome,1181
2021-06-09 10:15:01.545,/master/welcome,365
2021-06-09 10:15:02.379,/master/welcome,640
2021-06-09 10:15:02.838,/master/welcome,345
2021-06-09 10:15:03.171,/master/welcome,285
2021-06-09 10:15:03.941,/master/sign-in,615
2021-06-09 10:15:05.444,/master/welcome,631
2021-06-09 10:15:06.332,/administrator/dashboard/show,615
